time_ms,EgoPosition_x,EgoPosition_y,EgoPosition_z,EgoSpeed,EgoRoadID,EgoLaneID,SV_0_ID,SV_0_pos_x,SV_0_pos_y,SV_0_pos_z,SV_0_speed,SV_0_routeID,SV_0_roadID,SV_0_laneID,SV_1_ID,SV_1_pos_x,SV_1_pos_y,SV_1_pos_z,SV_1_speed,SV_1_routeID,SV_1_roadID,SV_1_laneID,SV_2_ID,SV_2_pos_x,SV_2_pos_y,SV_2_pos_z,SV_2_speed,SV_2_routeID,SV_2_roadID,SV_2_laneID,SV_3_ID,SV_3_pos_x,SV_3_pos_y,SV_3_pos_z,SV_3_speed,SV_3_routeID,SV_3_roadID,SV_3_laneID,SV_4_ID,SV_4_pos_x,SV_4_pos_y,SV_4_pos_z,SV_4_speed,SV_4_routeID,SV_4_roadID,SV_4_laneID,SV_5_ID,SV_5_pos_x,SV_5_pos_y,SV_5_pos_z,SV_5_speed,SV_5_routeID,SV_5_roadID,SV_5_laneID,SV_6_ID,SV_6_pos_x,SV_6_pos_y,SV_6_pos_z,SV_6_speed,SV_6_routeID,SV_6_roadID,SV_6_laneID,SV_7_ID,SV_7_pos_x,SV_7_pos_y,SV_7_pos_z,SV_7_speed,SV_7_routeID,SV_7_roadID,SV_7_laneID,
144300,-182.146,10.02099,1019.167,90.85092,381,381_2,0,-189.6844,10,1024.928,62.72,0_55.381,381,381_0,36,-180.4577,10,1000.753,62.18,0_55.381,381,381_1,28,-172.5637,10,983.717,76.04,0_55.381,381,381_2,13,-197.1786,10,1064.938,60.69,0_55.381,381,381_0,25,-198.1638,10,1078.732,70.47,0_55.381,:380_0,:380_0_1,15,-168.9064,10,950.1854,62.20,0_55.381,381,381_0,33,-163.0951,10,943.1388,69.84,0_55.381,381,381_1,43,-205.5487,10,1102.436,59.97,0_55.381,:380_0,:380_0_0,
144350,-182.6083,10.02101,1021.111,90.68987,381,381_2,0,-189.9923,10,1026.26,62.65,0_55.381,381,381_0,36,-180.8011,10,1002.065,62.21,0_55.381,381,381_1,28,-173.0101,10,985.3145,76.11,0_55.381,381,381_2,13,-197.3763,10,1066.248,60.62,0_55.381,381,381_0,25,-198.4716,10,1080.238,70.49,0_55.381,:380_0,:380_0_1,15,-169.3404,10,951.4714,62.36,0_55.381,381,381_0,33,-163.6007,10,944.5748,69.78,0_55.381,381,381_1,43,-205.7295,10,1103.738,60.00,0_55.381,:380_0,:380_0_0,
144400,-183.0369,10.02119,1022.92,90.58026,381,381_2,0,-190.279,10,1027.501,62.63,0_55.381,381,381_0,36,-181.1213,10,1003.288,62.23,0_55.381,381,381_1,28,-173.4261,10,986.8033,76.03,0_55.381,381,381_2,13,-197.5587,10,1067.47,60.72,0_55.381,381,381_0,25,-198.7583,10,1081.641,70.40,0_55.381,:380_0,:380_0_1,15,-169.7385,10,952.6767,62.52,0_55.381,381,381_0,33,-164.0661,10,945.915,69.83,0_55.381,381,381_1,43,-205.8969,10,1104.951,60.00,0_55.381,:380_0,:380_0_0,
144450,-183.628,10.02154,1025.428,90.4192,381,381_2,0,-190.6769,10,1029.222,62.69,0_55.381,381,381_0,36,-181.5596,10,1004.985,62.23,0_55.381,381,381_1,28,-173.9997,10,988.8686,76.03,0_55.381,381,381_2,13,-197.8068,10,1069.16,60.67,0_55.381,381,381_1,25,-199.1491,10,1083.586,70.41,0_55.381,:380_0,:380_0_1,15,-170.2887,10,954.3558,62.81,0_55.381,381,381_0,33,-164.7032,10,947.7766,69.76,0_55.381,381,381_1,43,-206.1271,10,1106.633,59.97,0_55.381,:380_0,:380_0_0,
144500,-184.128,10.02184,1027.555,90.25814,381,381_2,0,-191.0146,10,1030.683,62.58,0_55.381,381,381_0,36,-181.9196,10,1006.431,62.21,0_55.381,381,381_1,28,-174.4836,10,990.6246,76.04,0_55.381,381,381_2,13,-198.0154,10,1070.598,60.67,0_55.381,381,381_1,25,-199.4639,10,1085.244,70.43,0_55.381,:380_0,:380_0_1,15,-170.7576,10,955.7881,63.09,0_55.381,381,381_0,33,-165.2431,10,949.3569,69.68,0_55.381,381,381_1,43,-206.3148,10,1108.063,59.96,0_55.381,:380_0,:380_0_0,
144550,-184.5041,10.02199,1029.157,90.15076,381,381_2,0,-191.2695,10,1031.785,62.60,0_55.381,381,381_0,36,-182.1907,10,1007.522,62.22,0_55.381,381,381_1,28,-174.8392,10,991.9534,76.12,0_55.381,381,381_2,13,-198.173,10,1071.685,60.58,0_55.381,381,381_1,25,-199.7005,10,1086.495,70.48,0_55.381,:380_0,:380_0_1,15,-171.1114,10,956.874,63.27,0_55.381,381,381_0,33,-165.6483,10,950.5494,69.66,0_55.381,381,381_1,43,-206.4491,10,1109.143,59.96,0_55.381,:380_0,:380_0_0,
144600,-184.9234,10.02209,1030.946,90.04339,381,381_2,0,-191.5539,10,1033.015,62.50,0_55.381,381,381_0,36,-182.492,10,1008.742,62.20,0_55.381,381,381_1,28,-175.2329,10,993.4386,76.07,0_55.381,381,381_2,13,-198.3509,10,1072.899,60.67,0_55.381,381,381_1,25,-199.9638,10,1087.893,70.42,0_55.381,:380_0,:380_0_1,15,-171.5069,10,958.0904,63.37,0_55.381,381,381_0,33,-166.1005,10,951.8807,69.60,0_55.381,381,381_1,43,-206.5977,10,1110.351,59.97,0_55.381,:380_0,:380_0_0,
144650,-185.5288,10.02204,1033.53,89.8801,381,381_2,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
144700,-185.9352,10.02194,1035.268,89.71904,381,381_2,0,-192.2223,10,1036.002,62.55,0_55.381,381,381_0,36,-183.2169,10,1011.696,62.24,0_55.381,381,381_1,28,-176.1789,10,997.0372,76.04,0_55.381,381,381_2,13,-198.7905,10,1075.838,60.62,0_55.381,381,381_1,25,-200.5583,10,1091.285,70.44,0_55.381,:380_0,:380_0_1,15,-172.4544,10,961.0606,64.03,0_55.381,381,381_0,43,-206.9559,10,1113.275,59.99,0_55.381,:380_0,:380_0_0,33,-167.1688,10,955.1102,69.43,0_55.381,381,381_1,
144750,-186.3319,10.0218,1036.961,89.60942,381,381_2,0,-192.4842,10,1037.175,62.56,0_55.381,381,381_0,36,-183.5018,10,1012.857,62.22,0_55.381,381,381_1,28,-176.5492,10,998.4506,76.04,0_55.381,381,381_2,13,-198.9662,10,1076.991,60.61,0_55.381,381,381_1,25,-200.7895,10,1092.62,70.50,0_55.381,:380_0,:380_0_1,15,-172.8239,10,962.235,64.14,0_55.381,381,381_0,43,-207.0963,10,1114.424,59.98,0_55.381,:380_0,:380_0_0,33,-167.5843,10,956.3786,69.51,0_55.381,381,381_1,
144800,-186.7419,10.02168,1038.71,89.49982,381,381_2,0,-192.7534,10,1038.387,62.52,0_55.381,381,381_0,36,-183.7965,10,1014.058,62.23,0_55.381,381,381_1,28,-176.9322,10,999.9127,76.09,0_55.381,381,381_2,13,-199.1497,10,1078.183,60.60,0_55.381,381,381_1,25,-201.0188,10,1094.001,70.47,0_55.381,:380_0,:380_0_1,15,-173.2068,10,963.4519,64.25,0_55.381,381,381_0,43,-207.2393,10,1115.612,59.96,0_55.381,:380_0,:380_0_0,33,-168.0117,10,957.6908,69.44,0_55.381,381,381_1,
144850,-187.3144,10.02156,1041.151,89.33652,381,381_2,0,-193.1287,10,1040.081,62.46,0_55.381,381,381_0,36,-184.2082,10,1015.735,62.22,0_55.381,381,381_1,28,-177.4677,10,1001.957,76.10,0_55.381,381,381_2,13,-199.4037,10,1079.86,60.55,0_55.381,:380_0,:380_0_1,25,-201.33,10,1095.933,70.50,0_55.381,:380_0,:380_0_1,15,-173.7408,10,965.1606,64.55,0_55.381,381,381_0,43,-207.4383,10,1117.274,59.97,0_55.381,:380_0,:380_0_0,33,-168.6077,10,959.5243,69.34,0_55.381,381,381_1,
144900,-187.7398,10.02155,1042.967,89.17099,381,381_2,0,-193.4083,10,1041.342,62.43,0_55.381,381,381_0,36,-184.5147,10,1016.984,62.21,0_55.381,381,381_1,13,-199.5865,10,1081.102,60.56,0_55.381,:380_0,:380_0_1,28,-177.8664,10,1003.479,76.05,0_55.381,381,381_2,25,-201.5614,10,1097.373,70.46,0_55.381,:380_0,:380_0_1,15,-174.1387,10,966.4382,64.85,0_55.381,381,381_0,43,-207.5753,10,1118.512,59.96,0_55.381,:380_0,:380_0_0,33,-169.0459,10,960.8896,69.24,0_55.381,381,381_1,
144950,-188.1492,10.02157,1044.711,89.06138,381,381_2,0,-193.6772,10,1042.556,62.38,0_55.381,381,381_0,36,-184.81,10,1018.188,62.22,0_55.381,381,381_1,13,-199.7644,10,1082.297,60.63,0_55.381,:380_0,:380_0_1,28,-178.2494,10,1004.944,76.03,0_55.381,381,381_2,25,-201.7764,10,1098.759,70.42,0_55.381,:380_0,:380_0_1,43,-207.7045,10,1119.705,59.99,0_55.381,:380_0,:380_0_0,15,-174.516,10,967.6747,65.03,0_55.381,381,381_0,33,-169.46,10,962.2053,69.29,0_55.381,381,381_1,
145000,-188.5373,10.02163,1046.364,88.94953,381,381_2,0,-193.9325,10,1043.708,62.51,0_55.381,381,381_0,36,-185.0886,10,1019.329,62.21,0_55.381,381,381_1,13,-199.9448,10,1083.44,60.64,0_55.381,:380_0,:380_0_1,28,-178.6009,10,1006.336,76.04,0_55.381,381,381_2,25,-201.9721,10,1100.075,70.45,0_55.381,:380_0,:380_0_1,43,-207.827,10,1120.836,59.98,0_55.381,:380_0,:380_0_0,15,-174.8711,10,968.8521,65.17,0_55.381,381,381_0,33,-169.8529,10,963.4536,69.30,0_55.381,381,381_1,
145050,-189.1392,10.02175,1048.927,88.784,381,381_2,0,-194.3287,10,1045.496,62.42,0_55.381,381,381_0,36,-185.5056,10,1021.104,62.18,0_55.381,381,381_1,13,-200.1884,10,1085.205,60.60,0_55.381,:380_0,:380_0_1,28,-179.1396,10,1008.502,76.10,0_55.381,381,381_2,25,-202.2754,10,1102.119,70.45,0_55.381,:380_0,:380_0_1,43,-208.0173,10,1122.593,59.96,0_55.381,:380_0,:380_0_0,15,-175.4252,10,970.6887,65.51,0_55.381,381,381_0,33,-170.4594,10,965.3907,69.15,0_55.381,381,381_1,
145100,-189.516,10.02183,1050.532,88.67215,381,381_2,0,-194.5777,10,1046.619,62.61,0_55.381,381,381_0,36,-185.7668,10,1022.22,62.20,0_55.381,381,381_1,13,-200.3495,10,1086.313,60.96,0_55.381,:380_0,:380_0_1,28,-179.4755,10,1009.862,76.08,0_55.381,381,381_2,25,-202.4627,10,1103.403,70.49,0_55.381,:380_0,:380_0_1,43,-208.1368,10,1123.696,59.98,0_55.381,:380_0,:380_0_0,15,-175.7726,10,971.8467,65.80,0_55.381,381,381_0,33,-170.8389,10,966.6063,69.09,0_55.381,381,381_1,
145150,-190.0767,10.02193,1052.918,88.50438,381,381_2,0,-194.9444,10,1048.286,61.95,0_55.381,381,381_0,36,-186.1535,10,1023.881,62.21,0_55.381,381,381_1,13,-200.6574,10,1087.959,61.14,0_55.381,:380_0,:380_0_1,28,-179.9727,10,1011.888,76.09,0_55.381,381,381_2,25,-202.7235,10,1105.318,70.43,0_55.381,:380_0,:380_0_1,43,-208.313,10,1125.338,59.96,0_55.381,:380_0,:380_0_0,15,-176.2901,10,973.5765,65.90,0_55.381,381,381_0,0,0,0,0,-99.00,-99,-99,-99,
145200,-190.4533,10.02199,1054.526,88.33662,381,381_2,0,-195.182,10,1049.392,60.62,0_55.381,381,381_0,36,-186.4132,10,1025.001,62.22,0_55.381,381,381_1,13,-200.863,10,1089.083,61.38,0_55.381,:380_0,:380_0_1,28,-180.3079,10,1013.254,76.07,0_55.381,381,381_2,25,-202.8994,10,1106.608,70.48,0_55.381,:380_0,:380_0_1,43,-208.4303,10,1126.446,59.97,0_55.381,:380_0,:380_0_0,15,-176.6354,10,974.7479,66.19,0_55.381,381,381_0,33,-171.7668,10,969.6409,69.09,0_55.381,381,381_1,
145250,-190.8693,10.02203,1056.304,88.22476,381,381_2,0,-195.4416,10,1050.6,59.95,0_55.381,381,381_0,36,-186.701,10,1026.242,62.20,0_55.381,381,381_1,13,-201.0693,10,1090.325,61.54,0_55.381,:380_0,:380_0_1,28,-180.6792,10,1014.767,76.03,0_55.381,381,381_2,25,-203.0921,10,1108.039,70.49,0_55.381,:380_0,:380_0_1,43,-208.558,10,1127.673,60.00,0_55.381,:380_0,:380_0_0,15,-177.0138,10,976.0515,66.37,0_55.381,381,381_0,33,-172.1759,10,970.9957,69.08,0_55.381,381,381_1,
145300,-191.2588,10.02205,1057.976,88.11292,381,381_2,0,-195.685,10,1051.733,60.14,0_55.381,381,381_0,36,-186.9718,10,1027.411,62.17,0_55.381,381,381_1,13,-201.2625,10,1091.498,61.73,0_55.381,:380_0,:380_0_1,28,-181.0286,10,1016.191,76.04,0_55.381,381,381_2,25,-203.2611,10,1109.387,70.41,0_55.381,:380_0,:380_0_1,43,-208.6716,10,1128.83,59.97,0_55.381,:380_0,:380_0_0,15,-177.371,10,977.2821,66.50,0_55.381,381,381_0,33,-172.5591,10,972.2708,69.03,0_55.381,381,381_1,
145350,-191.8201,10.02205,1060.403,87.94291,381,381_2,0,-196.0312,10,1053.356,58.82,0_55.381,381,381_0,36,-187.3654,10,1029.108,62.17,0_55.381,381,381_1,13,-201.5494,10,1093.218,62.11,0_55.381,:380_0,:380_0_1,28,-181.5367,10,1018.262,76.04,0_55.381,381,381_2,25,-203.5011,10,1111.346,70.45,0_55.381,:380_0,:380_0_1,43,-208.8342,10,1130.51,59.95,0_55.381,:380_0,:380_0_0,15,-177.891,10,979.0778,66.81,0_55.381,381,381_0,33,-173.1136,10,974.1223,68.92,0_55.381,381,381_1,
145400,-192.2177,10.02206,1062.136,87.82883,381,381_2,0,-196.2741,10,1054.496,57.49,0_55.381,381,381_0,36,-187.6469,10,1030.323,62.21,0_55.381,381,381_1,13,-201.7364,10,1094.454,62.44,0_55.381,:380_0,:380_0_1,28,-181.8987,10,1019.743,76.06,0_55.381,381,381_2,25,-203.6723,10,1112.748,70.42,0_55.381,:380_0,:380_0_1,43,-208.9505,10,1131.712,59.97,0_55.381,:380_0,:380_0_0,15,-178.2628,10,980.3674,67.13,0_55.381,381,381_0,33,-173.5071,10,975.4463,68.90,0_55.381,381,381_1,
145450,-192.6166,10.02211,1063.892,87.65882,381,381_2,0,-196.5164,10,1055.633,56.82,0_55.381,381,381_0,36,-187.9324,10,1031.554,62.19,0_55.381,381,381_1,13,-201.9208,10,1095.711,62.60,0_55.381,:380_0,:380_0_1,28,-182.2547,10,1021.249,76.12,0_55.381,381,381_2,25,-203.8423,10,1114.17,70.49,0_55.381,:380_0,:380_0_1,43,-209.0684,10,1132.931,59.97,0_55.381,:380_0,:380_0_0,15,-178.6384,10,981.6801,67.22,0_55.381,381,381_0,33,-173.8976,10,976.7913,68.87,0_55.381,381,381_1,
145500,-193.1715,10.02226,1066.376,87.48434,381,381_2,0,-196.8532,10,1057.214,55.49,0_55.381,381,381_0,13,-202.1795,10,1097.498,62.85,0_55.381,:380_0,:380_0_1,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
145550,-193.5484,10.02243,1068.091,87.36802,381,381_2,0,-197.0814,10,1058.285,54.83,0_55.381,381,381_0,13,-202.3599,10,1098.743,62.96,0_55.381,:380_0,:380_0_1,36,-188.6117,10,1034.505,62.24,0_55.381,381,381_1,28,-183.097,10,1024.855,76.10,0_55.381,381,381_2,25,-204.2488,10,1117.575,70.41,0_55.381,:380_0,:380_0_1,43,-209.3487,10,1135.85,59.99,0_55.381,:380_0,:380_0_0,15,-179.519,10,984.8291,67.13,0_55.381,381,381_0,33,-174.8289,10,980.0076,68.73,0_55.381,381,381_1,
145600,-193.8892,10.02262,1069.668,87.2517,381,381_2,0,-197.2881,10,1059.255,53.50,0_55.381,381,381_0,13,-202.5096,10,1099.889,63.19,0_55.381,:380_0,:380_0_1,36,-188.8602,10,1035.617,62.21,0_55.381,381,381_1,28,-183.4111,10,1026.211,76.09,0_55.381,381,381_2,25,-204.3963,10,1118.856,70.43,0_55.381,:380_0,:380_0_1,43,-209.4527,10,1136.948,60.00,0_55.381,:380_0,:380_0_0,15,-179.8492,10,986.0132,67.14,0_55.381,381,381_0,33,-175.1774,10,981.2175,68.73,0_55.381,381,381_1,
145650,-194.2191,10.02285,1071.217,87.13538,381,381_2,0,-197.4879,10,1060.193,52.84,0_55.381,381,381_0,13,-202.6532,10,1101.017,63.37,0_55.381,:380_0,:380_0_1,36,-189.1038,10,1036.709,62.20,0_55.381,381,381_1,28,-183.7199,10,1027.544,76.08,0_55.381,381,381_2,25,-204.5337,10,1120.116,70.49,0_55.381,:380_0,:380_0_1,43,-209.554,10,1138.028,59.97,0_55.381,:380_0,:380_0_0,15,-180.1715,10,987.1765,67.10,0_55.381,381,381_0,33,-175.5181,10,982.4058,68.72,0_55.381,381,381_1,
145700,-194.7812,10.02325,1073.919,86.9005,381,381_2,0,-197.8301,10,1061.799,51.51,0_55.381,381,381_0,13,-202.9052,10,1102.999,63.61,0_55.381,:380_0,:380_0_1,36,-189.5278,10,1038.618,62.23,0_55.381,381,381_1,28,-184.2596,10,1029.875,76.11,0_55.381,381,381_2,25,-204.7736,10,1122.317,70.40,0_55.381,:380_0,:380_0_1,43,-209.726,10,1139.913,59.99,0_55.381,:380_0,:380_0_0,15,-180.7299,10,989.2072,66.74,0_55.381,381,381_0,33,-176.1008,10,984.4841,68.59,0_55.381,381,381_1,
145750,-195.115,10.02347,1075.569,86.78194,381,381_2,0,-198.0346,10,1062.76,50.84,0_55.381,381,381_0,13,-203.0514,10,1104.217,63.77,0_55.381,:380_0,:380_0_1,36,-189.7858,10,1039.784,62.17,0_55.381,381,381_1,28,-184.5894,10,1031.299,76.10,0_55.381,381,381_2,25,-204.9177,10,1123.662,70.45,0_55.381,:380_0,:380_0_1,43,-209.831,10,1141.065,59.97,0_55.381,:380_0,:380_0_0,15,-181.0584,10,990.4419,66.41,0_55.381,381,381_0,33,-176.4552,10,985.7526,68.60,0_55.381,381,381_1,
145800,-195.4245,10.02365,1077.126,86.66338,381,381_2,0,-198.2247,10,1063.652,50.18,0_55.381,381,381_0,13,-203.1784,10,1105.369,63.94,0_55.381,:380_0,:380_0_1,36,-190.0293,10,1040.884,62.17,0_55.381,381,381_1,28,-184.9008,10,1032.643,76.11,0_55.381,381,381_2,25,-205.0528,10,1124.933,70.50,0_55.381,:380_0,:380_0_1,43,-209.9302,10,1142.153,59.96,0_55.381,:380_0,:380_0_0,15,-181.3658,10,991.6011,66.07,0_55.381,381,381_0,33,-176.7883,10,986.9499,68.52,0_55.381,381,381_1,
145850,-195.9077,10.02387,1079.623,86.48666,:380_0,:380_0_2,0,-198.5252,10,1065.062,49.65,0_55.381,381,381_0,13,-203.3795,10,1107.225,64.24,0_55.381,:380_0,:380_0_1,36,-190.4202,10,1042.651,62.21,0_55.381,381,381_1,28,-185.3983,10,1034.8,76.11,0_55.381,381,381_2,25,-205.2695,10,1126.972,70.49,0_55.381,:380_0,:380_0_1,43,-210.0894,10,1143.898,59.96,0_55.381,:380_0,:380_0_0,15,-181.8543,10,993.4451,65.41,0_55.381,381,381_0,33,-177.321,10,988.8718,68.55,0_55.381,381,381_1,
145900,-196.2226,10.02397,1081.297,86.30771,:380_0,:380_0_2,0,-198.7249,10,1065.999,49.08,0_55.381,381,381_0,13,-203.526,10,1108.477,64.57,0_55.381,:380_0,:380_0_1,36,-190.6803,10,1043.827,61.71,0_55.381,381,381_1,28,-185.7206,10,1036.24,75.62,0_55.381,381,381_2,25,-205.4132,10,1128.341,70.45,0_55.381,:380_0,:380_0_1,43,-210.1961,10,1145.071,59.96,0_55.381,:380_0,:380_0_0,15,-182.1761,10,994.6713,64.60,0_55.381,381,381_0,33,-177.6725,10,990.1543,67.97,0_55.381,381,381_1,
145950,-196.5092,10.02405,1082.86,86.18915,:380_0,:380_0_2,0,-198.9115,10,1066.875,49.24,0_55.381,381,381_0,13,-203.675,10,1109.65,64.74,0_55.381,:380_0,:380_0_1,36,-190.9236,10,1044.926,61.87,0_55.381,381,381_1,28,-186.0205,10,1037.581,74.95,0_55.381,381,381_2,25,-205.54,10,1129.619,70.46,0_55.381,:380_0,:380_0_1,43,-210.2951,10,1146.165,59.97,0_55.381,:380_0,:380_0_0,15,-182.4744,10,995.808,64.27,0_55.381,381,381_0,33,-177.9898,10,991.3527,68.04,0_55.381,381,381_1,
146000,-196.9492,10.0241,1085.33,86.00797,:380_0,:380_0_2,0,-199.2084,10,1068.269,49.57,0_55.381,381,381_0,13,-203.8924,10,1111.51,65.04,0_55.381,:380_0,:380_0_1,36,-191.3089,10,1046.668,61.36,0_55.381,381,381_1,28,-186.4902,10,1039.691,74.47,0_55.381,381,381_2,25,-205.7374,10,1131.643,70.47,0_55.381,:380_0,:380_0_1,43,-210.4516,10,1147.896,59.96,0_55.381,:380_0,:380_0_0,15,-182.9444,10,997.599,64.12,0_55.381,381,381_0,29,-209.9171,10,1177.572,71.64,161_55.381,-392,-392_2,
146050,-197.2278,10.02413,1086.946,85.88717,:380_0,:380_0_2,0,-199.404,10,1069.187,49.72,0_55.381,381,381_0,13,-204.0331,10,1112.734,65.23,0_55.381,:380_0,:380_0_1,36,-191.5598,10,1047.802,61.46,0_55.381,381,381_1,25,-205.8658,10,1132.969,70.43,0_55.381,:380_0,:380_0_1,28,-186.7953,10,1041.068,74.62,0_55.381,381,381_2,43,-210.5541,10,1149.03,59.97,0_55.381,:380_0,:380_0_0,15,-183.2523,10,998.7726,64.24,0_55.381,381,381_0,29,-210.0353,10,1178.92,71.67,161_55.381,-392,-392_2,
146100,-197.5406,10.02415,1088.81,85.70374,:380_0,:380_0_2,0,-199.6307,10,1070.251,50.09,0_55.381,381,381_0,13,-204.1933,10,1114.146,65.15,0_55.381,:380_0,:380_0_1,36,-191.8477,10,1049.113,61.70,0_55.381,381,381_1,25,-206.0116,10,1134.497,70.48,0_55.381,:380_0,:380_0_1,28,-187.1481,10,1042.659,74.91,0_55.381,381,381_2,43,-210.6724,10,1150.338,59.96,0_55.381,:380_0,:380_0_0,15,-183.608,10,1000.128,64.27,0_55.381,381,381_0,29,-210.1716,10,1180.475,71.66,161_55.381,-392,-392_2,
146150,-197.8089,10.0242,1090.46,85.58294,:380_0,:380_0_2,0,-199.8329,10,1071.2,50.26,0_55.381,381,381_0,13,-204.3334,10,1115.4,65.31,0_55.381,:380_0,:380_0_1,36,-192.0983,10,1050.281,61.80,0_55.381,381,381_1,25,-206.1407,10,1135.854,70.44,0_55.381,:380_0,:380_0_1,28,-187.4619,10,1044.075,75.02,0_55.381,381,381_2,43,-210.7773,10,1151.498,59.99,0_55.381,:380_0,:380_0_0,15,-183.9238,10,1001.331,64.40,0_55.381,381,381_0,29,-210.2925,10,1181.855,71.69,161_55.381,-392,-392_2,
146200,-198.198,10.02424,1092.946,85.39951,:380_0,:380_0_2,0,-200.139,10,1072.637,50.57,0_55.381,381,381_0,13,-204.5414,10,1117.291,65.25,0_55.381,:380_0,:380_0_1,36,-192.477,10,1052.045,62.06,0_55.381,381,381_1,25,-206.3351,10,1137.897,70.45,0_55.381,:380_0,:380_0_1,28,-187.9361,10,1046.213,75.29,0_55.381,381,381_2,43,-210.9354,10,1153.247,59.98,0_55.381,:380_0,:380_0_0,15,-184.4003,10,1003.147,64.50,0_55.381,381,381_0,29,-210.4749,10,1183.935,71.71,161_55.381,-392,-392_2,
146250,-198.437,10.02428,1094.525,85.27872,:380_0,:380_0_2,0,-200.3348,10,1073.556,50.76,0_55.381,381,381_0,13,-204.6768,10,1118.497,65.29,0_55.381,:380_0,:380_0_1,36,-192.7177,10,1053.172,62.17,0_55.381,381,381_1,25,-206.456,10,1139.197,70.42,0_55.381,:380_0,:380_0_1,28,-188.2386,10,1047.578,75.44,0_55.381,381,381_2,43,-211.036,10,1154.359,59.95,0_55.381,:380_0,:380_0_0,15,-184.695,10,1004.306,64.48,0_55.381,381,381_0,29,-210.5907,10,1185.258,71.63,161_55.381,-392,-392_2,
146300,-198.6971,10.02429,1096.297,85.15569,:380_0,:380_0_2,0,-200.5557,10,1074.593,51.06,0_55.381,381,381_0,13,-204.8079,10,1119.851,65.29,0_55.381,:380_0,:380_0_1,36,-192.9878,10,1054.439,62.18,0_55.381,381,381_1,25,-206.5896,10,1140.658,70.44,0_55.381,:380_0,:380_0_1,28,-188.5786,10,1049.115,75.74,0_55.381,381,381_2,43,-211.1489,10,1155.608,59.96,0_55.381,:380_0,:380_0_0,29,-210.721,10,1186.744,71.65,161_55.381,-392,-392_2,15,-185.0196,10,1005.611,64.62,0_55.381,381,381_0,
146350,-198.9435,10.0243,1098.026,84.97002,:380_0,:380_0_2,0,-200.7722,10,1075.61,51.22,0_55.381,381,381_0,13,-204.9294,10,1121.174,65.40,0_55.381,:380_0,:380_0_1,36,-193.2513,10,1055.675,62.18,0_55.381,381,381_1,25,-206.7198,10,1142.084,70.47,0_55.381,:380_0,:380_0_1,28,-188.9042,10,1050.621,75.84,0_55.381,381,381_2,43,-211.2592,10,1156.828,59.99,0_55.381,:380_0,:380_0_0,29,-210.8481,10,1188.194,71.66,161_55.381,-392,-392_2,15,-185.3364,10,1006.886,64.65,0_55.381,381,381_0,
146400,-199.2899,10.02415,1100.538,84.78659,:380_0,:380_0_2,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,0,0,0,0,-99.00,-99,-99,-99,
146450,-199.5121,10.02398,1102.2,84.66579,:380_0,:380_0_2,13,-205.2154,10,1124.379,65.43,0_55.381,:380_0,:380_0_1,0,-201.2972,10,1078.086,51.61,0_55.381,:380_0,:380_0_0,36,-193.8891,10,1058.667,62.20,0_55.381,381,381_1,25,-207.0324,10,1145.536,70.43,0_55.381,:380_0,:380_0_1,28,-189.6874,10,1054.276,76.04,0_55.381,381,381_2,43,-211.5217,10,1159.773,59.99,0_55.381,-392,-392_1,29,-211.1556,10,1191.702,71.63,161_55.381,-392,-392_2,15,-186.0978,10,1009.976,64.73,0_55.381,381,381_0,
146500,-199.7248,10.02374,1103.824,84.545,:380_0,:380_0_2,13,-205.3237,10,1125.629,65.47,0_55.381,:380_0,:380_0_1,0,-201.498,10,1079.063,51.96,0_55.381,:380_0,:380_0_0,25,-207.1538,10,1146.88,70.43,0_55.381,:380_0,:380_0_1,36,-194.1376,10,1059.832,62.15,0_55.381,381,381_1,28,-189.9913,10,1055.703,76.12,0_55.381,381,381_2,43,-211.6228,10,1160.919,59.99,0_55.381,-392,-392_1,29,-211.2755,10,1193.07,71.67,161_55.381,-392,-392_2,15,-186.3938,10,1011.183,64.89,0_55.381,381,381_0,
